Pos,Name,Value
1,Russia,196000000000
2,Qatar,120800000000
3,Norway,102800000000
4,European Union,93750000000
5,Canada,82450000000
6,Netherlands,67270000000
7,Algeria,49000000000
8,Turkmenistan,46000000000
9,Bolivia,44940000000
10,United States,44510000000
11,Indonesia,34840000000
12,Australia,32560000000
13,Malaysia,32540000000
14,Nigeria,26790000000
15,Germany,18820000000
16,Trinidad and Tobago,18140000000
17,Kazakhstan,11370000000
18,Oman,10870000000
19,Uzbekistan,10200000000
20,United Kingdom,9900000000
21,Iran,9400000000
22,Brunei,9039000000
23,Peru,8730000000
24,Burma,8468000000
25,United Arab Emirates,7955000000
26,Azerbaijan,6990000000
27,Yemen,6684000000
28,Libya,6470000000
29,Belgium,5613000000
30,Spain,5426000000
31,France,5026000000
32,Equatorial Guinea,4720000000
33,Austria,3973000000
34,Egypt,3823000000
35,Mozambique,3600000000
36,China,2800000000
37,Colombia,2540000000
38,Denmark,2236000000
39,Hungary,1443000000
40,Turkey,654000000
41,Brazil,460000000
42,Croatia,392000000
43,Italy,228000000
44,Argentina,100000000
45,Poland,94000000
46,"Congo, Republic of the",39000000
47,Mexico,32000000
48,Slovakia,15000000
49,Czech Republic,8000000
50,Aruba,1
51,Antigua and Barbuda,0
52,Afghanistan,0
53,Albania,0
54,Armenia,0
55,Angola,0
56,American Samoa,0
57,Bahrain,0
58,Barbados,0
59,Botswana,0
60,Bermuda,0
61,"Bahamas, The",0
62,Bangladesh,0
63,Belize,0
64,Bosnia and Herzegovina,0
65,Benin,0
66,Belarus,0
67,Solomon Islands,0
68,Bhutan,0
69,Bulgaria,0
70,Burundi,0
71,Cambodia,0
72,Curacao,0
73,Chad,0
74,Sri Lanka,0
75,"Congo, Democratic Republic of the",0
76,Chile,0
77,Cayman Islands,0
78,Cameroon,0
79,Comoros,0
80,Costa Rica,0
81,Central African Republic,0
82,Cuba,0
83,Cabo Verde,0
84,Cook Islands,0
85,Cyprus,0
86,Djibouti,0
87,Dominica,0
88,Dominican Republic,0
89,Ecuador,0
90,Ireland,0
91,Estonia,0
92,Eritrea,0
93,El Salvador,0
94,Ethiopia,0
95,Finland,0
96,Fiji,0
97,Falkland Islands (Islas Malvinas),0
98,Faroe Islands,0
99,French Polynesia,0
100,"Gambia, The",0
101,Gabon,0
102,Georgia,0
103,Ghana,0
104,Gibraltar,0
105,Grenada,0
106,Greenland,0
107,Guam,0
108,Greece,0
109,Guatemala,0
110,Guinea,0
111,Guyana,0
112,Haiti,0
113,Hong Kong,0
114,Honduras,0
115,Iceland,0
116,India,0
117,Israel,0
118,Cote d'Ivoire,0
119,Iraq,0
120,Japan,0
121,Jamaica,0
122,Jordan,0
123,Kenya,0
124,Kyrgyzstan,0
125,"Korea, North",0
126,Kiribati,0
127,"Korea, South",0
128,Kuwait,0
129,Laos,0
130,Lebanon,0
131,Latvia,0
132,Lithuania,0
133,Liberia,0
134,Lesotho,0
135,Luxembourg,0
136,Madagascar,0
137,Macau,0
138,Moldova,0
139,Mongolia,0
140,Montserrat,0
141,Malawi,0
142,Montenegro,0
143,Macedonia,0
144,Mali,0
145,Morocco,0
146,Mauritius,0
147,Mauritania,0
148,Malta,0
149,Maldives,0
150,New Caledonia,0
151,Niue,0
152,Niger,0
153,Vanuatu,0
154,Nepal,0
155,Nauru,0
156,Suriname,0
157,Nicaragua,0
158,New Zealand,0
159,South Sudan,0
160,Paraguay,0
161,Pakistan,0
162,Panama,0
163,Portugal,0
164,Papua New Guinea,0
165,Guinea-Bissau,0
166,Serbia,0
167,Romania,0
168,Philippines,0
169,Puerto Rico,0
170,Rwanda,0
171,Saudi Arabia,0
172,Saint Pierre and Miquelon,0
173,Saint Kitts and Nevis,0
174,Seychelles,0
175,South Africa,0
176,Senegal,0
177,"Saint Helena, Ascension, and Tristan da Cunha",0
178,Slovenia,0
179,Sierra Leone,0
180,Singapore,0
181,Somalia,0
182,Saint Lucia,0
183,Sudan,0
184,Sweden,0
185,Syria,0
186,Switzerland,0
187,Thailand,0
188,Tajikistan,0
189,Turks and Caicos Islands,0
190,Tonga,0
191,Togo,0
192,Sao Tome and Principe,0
193,Tunisia,0
194,Timor-Leste,0
195,Taiwan,0
196,Tanzania,0
197,Uganda,0
198,Ukraine,0
199,Burkina Faso,0
200,Uruguay,0
201,Saint Vincent and the Grenadines,0
202,Venezuela,0
203,British Virgin Islands,0
204,Vietnam,0
205,Virgin Islands,0
206,Namibia,0
207,West Bank,0
208,Western Sahara,0
209,Samoa,0
210,Swaziland,0
211,Zambia,0
212,Zimbabwe,0
