Pos,Name,Value
1,Lesotho,100.0
2,Paraguay,99.9
3,Malawi,99.7
4,Zambia,99.6
5,Bhutan,99.3
6,"Congo, Democratic Republic of the",98.6
7,Laos,98.1
8,Burundi,98.1
9,Albania,94.4
10,Norway,93.2
11,Nepal,92.4
12,Tajikistan,91.0
13,Mozambique,89.7
14,Ethiopia,88.7
15,Kyrgyzstan,78.9
16,Togo,78.3
17,Afghanistan,76.5
18,Montenegro,75.8
19,Uganda,75.6
20,Switzerland,75.6
21,Burma,73.9
22,Cameroon,71.4
23,Latvia,70.8
24,Iceland,70.6
25,Brazil,69.3
26,Namibia,68.2
27,Colombia,67.2
28,Sierra Leone,66.7
29,Tanzania,66.5
30,Sudan,66.3
31,South Sudan,66.3
32,Venezuela,64.3
33,Georgia,61.2
34,Angola,60.4
35,Rwanda,59.8
36,Costa Rica,57.1
37,Uruguay,56.8
38,Central African Republic,56.8
39,Panama,56.5
40,Canada,54.1
41,Ghana,54.1
42,New Zealand,54.0
43,Bosnia and Herzegovina,53.2
44,"Korea, North",52.6
45,Austria,51.8
46,Mali,51.6
47,"Congo, Republic of the",48.8
48,Croatia,47.7
49,Sweden,46.8
50,Suriname,45.9
51,Fiji,45.3
52,Vietnam,45.0
53,Sri Lanka,44.5
54,Kenya,44.4
55,Ecuador,42.0
56,Gabon,41.0
57,Peru,40.4
58,Swaziland,40.3
59,Cote d'Ivoire,39.7
60,Serbia,39.0
61,Zimbabwe,37.9
62,Slovenia,37.4
63,Cambodia,36.0
64,Bolivia,34.9
65,Armenia,34.3
66,Macedonia,33.2
67,Chile,33.1
68,Mauritania,33.1
69,Nigeria,32.8
70,Guinea,32.2
71,Turkey,31.8
72,Guatemala,31.7
73,El Salvador,31.3
74,Faroe Islands,31.0
75,Papua New Guinea,30.9
76,Belize,30.5
77,Romania,30.1
78,Honduras,29.3
79,Pakistan,28.9
80,Samoa,28.5
81,Argentina,28.4
82,Madagascar,25.8
83,Sao Tome and Principe,25.0
84,Portugal,23.8
85,Bulgaria,23.8
86,Andorra,23.3
87,Haiti,22.7
88,China,22.5
89,Slovakia,22.0
90,Morocco,22.0
91,Philippines,21.5
92,French Polynesia,21.0
93,Russia,20.2
94,Spain,19.6
95,Finland,18.9
96,Mexico,18.9
97,India,17.7
98,Dominican Republic,17.2
99,European Union,16.3
100,New Caledonia,15.6
101,Azerbaijan,15.6
102,Greece,15.3
103,France,14.9
104,Saint Vincent and the Grenadines,14.9
105,Uzbekistan,14.0
106,Burkina Faso,13.4
107,Iran,13.4
108,Australia,13.2
109,Italy,12.8
110,Indonesia,12.4
111,Kazakhstan,11.9
112,Lebanon,11.9
113,Thailand,10.9
114,Syria,10.8
115,Malaysia,10.6
116,Ukraine,10.1
117,Equatorial Guinea,9.8
118,Japan,8.5
119,Nicaragua,8.3
120,Egypt,8.0
121,United States,7.6
122,Iraq,7.6
123,Mauritius,6.7
124,Dominica,6.1
125,Germany,6.0
126,Luxembourg,5.3
127,Czech Republic,5.2
128,United Kingdom,4.8
129,Comoros,4.5
130,Taiwan,4.4
131,Lithuania,4.0
132,Moldova,3.6
133,Poland,2.9
134,Ireland,2.9
135,Puerto Rico,2.8
136,Jamaica,2.5
137,Bangladesh,2.3
138,Algeria,2.2
139,"Korea, South",2.1
140,Tunisia,1.6
141,South Africa,1.5
142,Cuba,1.0
143,Benin,0.6
144,Belgium,0.6
145,Hungary,0.6
146,Guyana,0.3
147,Jordan,0.3
148,Belarus,0.2
149,Estonia,0.2
150,Denmark,0.1
151,Netherlands,0.1
152,Aruba,0.0
153,Yemen,0.0
154,United Arab Emirates,0.0
155,American Samoa,0.0
156,Bahrain,0.0
157,Barbados,0.0
158,Botswana,0.0
159,Bermuda,0.0
160,"Bahamas, The",0.0
161,Solomon Islands,0.0
162,Brunei,0.0
163,Chad,0.0
164,Cayman Islands,0.0
165,Cabo Verde,0.0
166,Cook Islands,0.0
167,Cyprus,0.0
168,Djibouti,0.0
169,Eritrea,0.0
170,Falkland Islands (Islas Malvinas),0.0
171,"Gambia, The",0.0
172,Gibraltar,0.0
173,Grenada,0.0
174,Greenland,0.0
175,Guam,0.0
176,Hong Kong,0.0
177,Israel,0.0
178,Kiribati,0.0
179,Kuwait,0.0
180,Liberia,0.0
181,Libya,0.0
182,Macau,0.0
183,Mongolia,0.0
184,Montserrat,0.0
185,Malta,0.0
186,Oman,0.0
187,Maldives,0.0
188,Niue,0.0
189,Niger,0.0
190,Vanuatu,0.0
191,Nauru,0.0
192,Guinea-Bissau,0.0
193,Qatar,0.0
194,Saudi Arabia,0.0
195,Saint Pierre and Miquelon,0.0
196,Saint Kitts and Nevis,0.0
197,Seychelles,0.0
198,Senegal,0.0
199,"Saint Helena, Ascension, and Tristan da Cunha",0.0
200,Singapore,0.0
201,Somalia,0.0
202,Saint Lucia,0.0
203,Trinidad and Tobago,0.0
204,Turks and Caicos Islands,0.0
205,Tonga,0.0
206,Turkmenistan,0.0
207,British Virgin Islands,0.0
208,Virgin Islands,0.0
209,West Bank,0.0
210,Western Sahara,0.0
211,Antigua and Barbuda,0.0
