Pos,Name,Value
1,China,4831000000000
2,United States,3883000000000
3,European Union,2798000000000
4,Russia,1037000000000
5,Japan,859700000000
6,India,757900000000
7,Germany,582500000000
8,Canada,551600000000
9,Brazil,478800000000
10,"Korea, South",472200000000
11,France,462900000000
12,United Kingdom,320800000000
13,Italy,307200000000
14,Spain,243900000000
15,South Africa,234200000000
16,Mexico,232300000000
17,Australia,226900000000
18,Taiwan,224800000000
19,Saudi Arabia,211600000000
20,Turkey,187100000000
21,Iran,185800000000
22,Ukraine,175300000000
23,Thailand,169400000000
24,Indonesia,156000000000
25,Poland,137500000000
26,Egypt,129400000000
27,Sweden,128100000000
28,Netherlands,116800000000
29,Argentina,114200000000
30,Malaysia,112000000000
31,Norway,111500000000
32,Vietnam,104000000000
33,Venezuela,94830000000
34,Belgium,83160000000
35,United Arab Emirates,82520000000
36,Finland,81060000000
37,Pakistan,80300000000
38,Kazakhstan,76210000000
39,Czech Republic,70450000000
40,Austria,65010000000
41,Israel,59830000000
42,Switzerland,58970000000
43,Philippines,58330000000
44,Chile,57890000000
45,Iraq,53410000000
46,Romania,52360000000
47,Greece,52020000000
48,Colombia,50250000000
49,Portugal,48580000000
50,Kuwait,46930000000
51,Uzbekistan,45070000000
52,Hong Kong,44210000000
53,Algeria,44000000000
54,Singapore,43230000000
55,New Zealand,40450000000
56,Bangladesh,37880000000
57,Hungary,36130000000
58,Peru,35710000000
59,Syria,35370000000
60,Denmark,32620000000
61,Belarus,32510000000
62,Bulgaria,31600000000
63,Qatar,28240000000
64,Serbia,28040000000
65,Slovakia,26170000000
66,Morocco,25140000000
67,Ireland,24680000000
68,Nigeria,23110000000
69,Libya,22310000000
70,Azerbaijan,20290000000
71,Ecuador,19380000000
72,Puerto Rico,18610000000
73,"Korea, North",17570000000
74,Oman,17230000000
75,Turkmenistan,17080000000
76,Croatia,16700000000
77,Iceland,16580000000
78,Tajikistan,16090000000
79,Jordan,14560000000
80,Lebanon,14400000000
81,Cuba,13950000000
82,Tunisia,12940000000
83,Slovenia,12660000000
84,Bosnia and Herzegovina,12620000000
85,Bahrain,12120000000
86,Lithuania,10300000000
87,Mozambique,10190000000
