Pos,Name,Value
1,Madagascar,61.00
2,Malawi,44.00
3,"Gambia, The",33.50
4,Brazil,33.00
5,Ghana,30.00
6,Sao Tome and Principe,25.50
7,Argentina,25.50
8,Laos,24.50
9,Kyrgyzstan,24.00
10,Guinea,23.00
11,Zimbabwe,22.00
12,Tajikistan,22.00
13,Uganda,21.70
14,Yemen,20.00
15,Belarus,20.00
16,Sierra Leone,19.80
17,Paraguay,19.50
18,Mongolia,18.20
19,Ukraine,18.00
20,Mauritania,18.00
21,Azerbaijan,18.00
22,Honduras,17.50
23,Venezuela,17.50
24,Tanzania,17.40
25,"Congo, Democratic Republic of the",17.40
26,Jamaica,17.30
27,Rwanda,17.20
28,Syria,17.00
29,Nigeria,17.00
30,Kenya,16.50
31,Armenia,15.90
32,Peru,15.70
33,Uruguay,15.70
34,Chad,15.50
35,Costa Rica,15.40
36,Mozambique,15.30
37,Angola,15.20
38,Afghanistan,15.08
39,Guinea-Bissau,15.00
40,Gabon,15.00
41,Equatorial Guinea,15.00
42,Burundi,15.00
43,Central African Republic,15.00
44,Nicaragua,14.80
45,"Congo, Republic of the",14.80
46,Serbia,14.40
47,"Micronesia, Federated States of",14.35
48,Zambia,14.00
49,Bhutan,14.00
50,Liberia,14.00
51,Cameroon,13.80
52,Dominican Republic,13.70
53,Guatemala,13.60
54,Turkey,13.60
55,Senegal,13.30
56,Guyana,13.20
57,Seychelles,13.00
58,Bangladesh,13.00
59,Burma,13.00
60,Kosovo,12.80
61,Timor-Leste,12.80
62,Cambodia,12.60
63,Georgia,12.50
64,Suriname,12.50
65,Uzbekistan,12.44
66,Indonesia,12.40
67,Moldova,12.00
68,Belize,12.00
69,Egypt,11.80
70,Sri Lanka,11.50
71,Russia,11.30
72,Iran,11.30
73,Ethiopia,11.00
74,Solomon Islands,10.90
75,Nepal,10.90
76,Colombia,10.90
77,Cabo Verde,10.60
78,Comoros,10.50
79,Djibouti,10.50
80,Maldives,10.50
81,India,10.30
82,Lesotho,10.20
83,Samoa,10.20
84,Papua New Guinea,10.10
85,Antigua and Barbuda,10.10
86,Pakistan,9.70
87,Bolivia,9.70
88,Montenegro,9.69
89,Grenada,9.60
90,Vietnam,9.50
91,Spain,9.40
92,Saint Vincent and the Grenadines,9.40
93,Tonga,9.40
94,Mali,9.30
95,South Africa,9.10
96,Dominica,9.10
97,Saint Lucia,9.10
98,Saint Kitts and Nevis,9.00
99,Namibia,9.00
100,Barbados,9.00
101,Botswana,9.00
102,Anguilla,8.90
103,Swaziland,8.80
104,Jordan,8.74
105,Mauritius,8.70
106,Albania,8.60
107,Haiti,8.60
108,Ecuador,8.50
109,Romania,8.50
110,Croatia,8.50
111,Bulgaria,8.40
112,Aruba,8.30
113,Iceland,8.20
114,Macedonia,8.20
115,Chile,8.10
116,Montserrat,8.00
117,Algeria,8.00
118,Trinidad and Tobago,7.80
119,West Bank,7.50
120,Tunisia,7.31
121,Lebanon,7.20
122,Kazakhstan,6.90
123,Bosnia and Herzegovina,6.80
124,Thailand,6.80
125,Bahrain,6.80
126,Saudi Arabia,6.80
127,Panama,6.60
128,Greece,6.60
129,Poland,6.30
130,Cyprus,6.10
131,New Zealand,6.10
132,China,6.00
133,Latvia,6.00
134,Australia,6.00
135,Iraq,6.00
136,El Salvador,6.00
137,Morocco,6.00
138,San Marino,5.92
139,European Union,5.90
140,Philippines,5.90
141,Fiji,5.90
142,Libya,5.60
143,"Bahamas, The",5.50
144,Brunei,5.50
145,Portugal,5.50
146,Vanuatu,5.50
147,Oman,5.50
148,Singapore,5.40
149,Macau,5.30
150,Lithuania,5.30
151,Slovenia,5.20
152,Estonia,5.10
153,Italy,5.10
154,Hong Kong,5.00
155,Kuwait,5.00
156,Hungary,4.80
157,Czech Republic,4.70
158,Qatar,4.50
159,"Korea, South",4.50
160,Malaysia,4.50
161,United Kingdom,4.40
162,Mexico,4.00
163,Malta,4.00
164,Denmark,3.90
165,Cote d'Ivoire,3.50
166,Niger,3.50
167,Belgium,3.50
168,United States,3.30
169,Ireland,3.30
170,Israel,3.30
171,Puerto Rico,3.30
172,Slovakia,3.20
173,Canada,3.00
174,Taiwan,2.90
175,Sweden,2.80
176,France,2.80
177,Switzerland,2.70
178,Germany,2.60
179,Norway,2.50
180,Netherlands,2.30
181,Austria,2.10
182,Finland,2.00
183,Japan,1.50
