Pos,Name,Value
1,China,5169000000000
2,United States,4048000000000
3,European Union,3260000000000
4,Russia,1054000000000
5,India,974900000000
6,Japan,963000000000
7,Canada,644100000000
8,Germany,575900000000
9,France,532000000000
10,Brazil,530400000000
11,"Korea, South",494700000000
12,United Kingdom,365700000000
13,Italy,286200000000
14,Mexico,277600000000
15,Spain,276500000000
16,South Africa,257900000000
17,Australia,239700000000
18,Saudi Arabia,235100000000
19,Taiwan,235000000000
20,Turkey,228100000000
21,Iran,225800000000
22,Ukraine,198100000000
23,Thailand,173300000000
24,Indonesia,172700000000
25,Sweden,162900000000
26,Egypt,152000000000
27,Poland,150900000000
28,Norway,144700000000
29,Venezuela,127600000000
30,Argentina,123200000000
31,Malaysia,118000000000
32,Vietnam,117000000000
33,Netherlands,98570000000
34,United Arab Emirates,97910000000
35,Kazakhstan,90530000000
36,Pakistan,89880000000
37,Czech Republic,81710000000
38,Belgium,74130000000
39,Austria,69000000000
40,Finland,67690000000
41,Philippines,66010000000
42,Switzerland,65540000000
43,Israel,64440000000
44,Iraq,62300000000
45,Chile,61850000000
46,Colombia,59220000000
47,Paraguay,57050000000
48,Romania,56710000000
49,Greece,54980000000
50,Kuwait,54010000000
51,Uzbekistan,52530000000
52,Algeria,48050000000
53,Singapore,47950000000
54,Bulgaria,46650000000
55,Portugal,44270000000
56,New Zealand,42910000000
57,Bangladesh,42410000000
58,Hong Kong,39970000000
59,Syria,38780000000
60,Peru,38400000000
61,Serbia,37650000000
62,Hungary,34280000000
63,Belarus,30330000000
64,Denmark,29850000000
65,Qatar,28870000000
66,Slovakia,26420000000
67,Ireland,26090000000
68,Libya,25960000000
69,Nigeria,25700000000
70,Morocco,23650000000
71,Azerbaijan,22990000000
72,Ecuador,22850000000
73,"Korea, North",20990000000
74,Oman,20070000000
75,Puerto Rico,20020000000
76,Turkmenistan,19970000000
77,Jordan,17260000000
78,Iceland,17190000000
79,Tajikistan,17090000000
80,Cuba,16750000000
81,Lebanon,15420000000
82,Tunisia,15230000000
83,Kyrgyzstan,14960000000
84,Mozambique,14830000000
85,Slovenia,14760000000
86,Croatia,14240000000
87,Dominican Republic,13090000000
88,Bahrain,13000000000
89,Bosnia and Herzegovina,12930000000
90,Lithuania,12270000000
91,Laos,12240000000
92,Sri Lanka,11800000000
93,Estonia,11660000000
94,Zambia,11340000000
95,Ghana,10910000000
96,Uruguay,10160000000
97,Costa Rica,9889000000
98,Georgia,9694000000
99,Guatemala,8361000000
100,Trinidad and Tobago,8355000000
101,"Congo, Democratic Republic of the",7802000000
102,Panama,7642000000
103,Kenya,7618000000
104,Bhutan,7550000000
105,Bolivia,7375000000
106,Zimbabwe,7297000000
107,Sudan,7193000000
108,Burma,7144000000
109,Armenia,7075000000
110,Albania,6987000000
111,Honduras,6713000000
112,El Salvador,5992000000
113,Latvia,5891000000
114,Cote d'Ivoire,5870000000
115,Cameroon,5857000000
116,Kosovo,5847000000
117,Yemen,5834000000
118,Macedonia,5676000000
119,Angola,5512000000
120,Moldova,5456000000
121,Tanzania,5115000000
122,Ethiopia,5107000000
123,Jamaica,4745000000
124,Mongolia,4472000000
125,Cyprus,4443000000
126,Nicaragua,4159000000
127,Brunei,3500000000
128,Nepal,3431000000
129,Papua New Guinea,3325000000
130,Senegal,2801000000
131,Mauritius,2628000000
132,Montenegro,2557000000
133,Uganda,2493000000
134,New Caledonia,2430000000
