Pos,Name,Value
1,Venezuela,297700000000
2,Saudi Arabia,268400000000
3,Canada,173200000000
4,Iran,157300000000
5,Iraq,140300000000
6,Kuwait,104000000000
7,United Arab Emirates,97800000000
8,Russia,80000000000
9,Libya,48470000000
10,Nigeria,37140000000
11,United States,30530000000
12,Kazakhstan,30000000000
13,Qatar,25240000000
14,China,18100000000
15,Brazil,13220000000
16,Algeria,12200000000
17,Mexico,10070000000
18,Angola,9060000000
19,Ecuador,8240000000
20,Azerbaijan,7000000000
21,European Union,6804000000
22,Norway,5825000000
23,India,5591000000
24,Oman,5500000000
25,Egypt,4400000000
26,Vietnam,4400000000
27,Malaysia,4000000000
28,South Sudan,3750000000
29,Indonesia,3591000000
30,Yemen,3000000000
31,United Kingdom,2979000000
32,Argentina,2820000000
33,Syria,2500000000
34,Uganda,2500000000
35,Colombia,2377000000
36,Gabon,2000000000
37,"Congo, Republic of the",1600000000
38,Chad,1500000000
39,Australia,1433000000
40,Sudan,1250000000
41,Equatorial Guinea,1100000000
42,Brunei,1100000000
43,Denmark,805100000
44,Trinidad and Tobago,728300000
45,Ghana,660000000
46,Peru,632900000
47,Romania,600000000
48,Turkmenistan,600000000
49,Uzbekistan,594000000
50,Italy,560500000
51,Thailand,448800000
52,Tunisia,425000000
53,Ukraine,395000000
54,Pakistan,341900000
55,Netherlands,302600000
56,Turkey,294800000
57,Germany,232600000
58,Bolivia,209800000
59,Cameroon,200000000
60,Belarus,198000000
61,Papua New Guinea,185900000
62,"Congo, Democratic Republic of the",180000000
63,Albania,168300000
64,Poland,156500000
65,Spain,150000000
66,Niger,150000000
67,Chile,150000000
68,Philippines,138500000
69,Bahrain,124600000
70,Cuba,124000000
71,Cote d'Ivoire,100000000
72,France,89570000
73,Guatemala,83070000
74,New Zealand,81400000
75,Serbia,77500000
76,Suriname,76700000
77,Croatia,71000000
78,Burma,50000000
79,Austria,48500000
80,Japan,44120000
81,Kyrgyzstan,40000000
82,Georgia,35000000
83,Bangladesh,28000000
84,Hungary,27320000
85,Mauritania,20000000
86,Bulgaria,15000000
87,South Africa,15000000
88,Czech Republic,15000000
89,Tajikistan,12000000
90,Lithuania,12000000
91,Israel,11500000
92,Greece,10000000
93,Slovakia,9000000
94,Benin,8000000
95,Belize,6700000
96,Barbados,2840000
97,Taiwan,2380000
98,Jordan,1000000
99,Morocco,680000
100,Ethiopia,430000
101,Moldova,7330
102,Aruba,0
103,Antigua and Barbuda,0
104,Armenia,0
105,American Samoa,0
106,Botswana,0
107,Bermuda,0
108,Belgium,0
109,"Bahamas, The",0
110,Bosnia and Herzegovina,0
111,Solomon Islands,0
112,Bhutan,0
113,Burundi,0
114,Cambodia,0
115,Curacao,0
116,Sri Lanka,0
117,Cayman Islands,0
118,Comoros,0
119,Costa Rica,0
120,Central African Republic,0
121,Cabo Verde,0
122,Cook Islands,0
123,Cyprus,0
124,Djibouti,0
125,Dominica,0
126,Dominican Republic,0
127,Ireland,0
128,Estonia,0
129,Eritrea,0
130,El Salvador,0
131,Finland,0
132,Fiji,0
133,Falkland Islands (Islas Malvinas),0
134,Faroe Islands,0
135,French Polynesia,0
136,"Gambia, The",0
137,Gibraltar,0
138,Grenada,0
139,Greenland,0
140,Guam,0
141,Guinea,0
142,Guyana,0
143,Gaza Strip,0
144,Haiti,0
145,Hong Kong,0
146,Honduras,0
147,Iceland,0
148,Jamaica,0
149,Kenya,0
150,"Korea, North",0
151,Kiribati,0
152,"Korea, South",0
153,Laos,0
154,Lebanon,0
155,Latvia,0
156,Liberia,0
157,Lesotho,0
158,Luxembourg,0
159,Madagascar,0
160,Macau,0
161,Montserrat,0
162,Malawi,0
163,Montenegro,0
164,Macedonia,0
165,Mali,0
166,Mauritius,0
167,Malta,0
168,Maldives,0
169,Mozambique,0
170,New Caledonia,0
171,Niue,0
172,Vanuatu,0
173,Nepal,0
174,Nauru,0
175,Nicaragua,0
176,Paraguay,0
177,Panama,0
178,Portugal,0
179,Guinea-Bissau,0
180,Puerto Rico,0
181,Rwanda,0
182,Saint Pierre and Miquelon,0
183,Saint Kitts and Nevis,0
184,Seychelles,0
185,Senegal,0
186,"Saint Helena, Ascension, and Tristan da Cunha",0
187,Slovenia,0
188,Sierra Leone,0
189,Singapore,0
190,Somalia,0
191,Saint Lucia,0
192,Sweden,0
193,Switzerland,0
194,Turks and Caicos Islands,0
195,Tokelau,0
196,Tonga,0
197,Togo,0
198,Sao Tome and Principe,0
199,Timor-Leste,0
200,Tanzania,0
201,Burkina Faso,0
202,Uruguay,0
203,Saint Vincent and the Grenadines,0
204,British Virgin Islands,0
205,Virgin Islands,0
206,Namibia,0
207,West Bank,0
208,Western Sahara,0
209,Samoa,0
210,Swaziland,0
211,Zambia,0
212,Zimbabwe,0
