Pos,Name,Value
99,"Congo, Republic of the",$8972000000
100,Jordan,$8556000000
101,Honduras,$8520000000
102,Gabon,$8401000000
103,Botswana,$7477000000
104,Papua New Guinea,$7418000000
105,Sudan,$7185000000
106,Yemen,$7041000000
107,Cambodia,$6806000000
108,Cameroon,$6376000000
109,Kenya,$6271000000
110,Tanzania,$6084000000
111,Mongolia,$5676000000
112,Cuba,$5670000000
113,Iceland,$5000000000
114,Chad,$4912000000
115,Namibia,$4597000000
116,El Salvador,$4521000000
117,Georgia,$4493000000
118,Mozambique,$4345000000
119,Virgin Islands,$4234000000
120,Ethiopia,$4140000000
121,Lebanon,$4092000000
122,Nicaragua,$3997000000
123,Bosnia and Herzegovina,$3865000000
124,San Marino,$3827000000
125,Liechtenstein,$3801000000
126,"Korea, North",$3800000000
127,Malta,$3710000000
128,Macedonia,$3421000000
129,Zimbabwe,$3263000000
130,Mauritius,$3135000000
131,Laos,$2791000000
132,Afghanistan,$2785000000
133,Uganda,$2776000000
134,Mali,$2763000000
135,Moldova,$2630000000
136,Mauritania,$2573000000
137,Suriname,$2515000000
138,Albania,$2471000000
139,Senegal,$2462000000
140,Burkina Faso,$2254000000
141,Sierra Leone,$2241000000
142,Swaziland,$2192000000
143,West Bank,$2107000000
144,Benin,$2045000000
145,Syria,$2031000000
146,Cyprus,$2018000000
147,Kyrgyzstan,$2009000000
148,Guinea,$1754000000
149,Armenia,$1750000000
150,Niger,$1652000000
151,Curacao,$1607000000
152,Jamaica,$1497000000
153,Togo,$1381000000
154,Malawi,$1332000000
155,Guyana,$1308000000
156,New Caledonia,$1195000000
157,Fiji,$1188000000
158,Macau,$1137000000
159,Nepal,$1124000000
160,Monaco,$1115000000
161,"Bahamas, The",$960000000
162,Haiti,$903100000
163,Liberia,$897900000
164,Madagascar,$864800000
165,Lesotho,$824900000
166,Faroe Islands,$824000000
167,Barbados,$774900000
168,Rwanda,$720000000
169,Tajikistan,$654800000
170,Bhutan,$650300000
171,Belize,$640900000
172,Eritrea,$573500000
173,Seychelles,$525100000
174,Somalia,$515800000
175,Solomon Islands,$493100000
176,Montenegro,$489200000
177,American Samoa,$445600000
178,Kosovo,$408000000
179,Greenland,$384300000
180,Aruba,$312700000
181,Gibraltar,$271000000
182,French Polynesia,$230000000
183,Saint Lucia,$203300000
184,Cabo Verde,$189800000
185,Guinea-Bissau,$179900000
186,Maldives,$166000000
187,Falkland Islands (Islas Malvinas),$125000000
188,Djibouti,$119500000
189,Burundi,$113600000
190,"Gambia, The",$107400000
191,Central African Republic,$102400000
192,Saint Kitts and Nevis,$101500000
193,Northern Mariana Islands,$98200000
194,Andorra,$70000000
195,Antigua and Barbuda,$56500000
196,Marshall Islands,$50140000
197,Saint Vincent and the Grenadines,$48200000
198,Vanuatu,$44000000
199,Guam,$44000000
200,Grenada,$40500000
201,Dominica,$38600000
202,Timor-Leste,$34100000
203,British Virgin Islands,$25500000
204,"Micronesia, Federated States of",$24900000
205,Turks and Caicos Islands,$24770000
206,Comoros,$24300000
207,Tonga,$23400000
208,"Saint Helena, Ascension, and Tristan da Cunha",$19000000
209,Cayman Islands,$15200000
210,Bermuda,$14000000
211,Sao Tome and Principe,$12600000
212,Palau,$12300000
213,Anguilla,$11700000
214,Samoa,$11400000
215,Kiribati,$7066000
216,Saint Pierre and Miquelon,$6641000
217,Montserrat,$3600000
218,Tuvalu,$600000
219,Niue,$201400
220,Nauru,$64000
221,Wallis and Futuna,$47450
222,Cook Islands,$3000
223,Tokelau,$0
