Pos,Name,Value
1,European Union,$15950000000000
2,United States,$15680000000000
3,United Kingdom,$9577000000000
4,Germany,$5717000000000
5,France,$5371000000000
6,Japan,$3017000000000
7,Luxembourg,$2935000000000
8,Italy,$2604000000000
9,Netherlands,$2347000000000
10,Spain,$2278000000000
11,Ireland,$2164000000000
12,Switzerland,$1544000000000
13,Australia,$1480000000000
14,Belgium,$1424000000000
15,Canada,$1331000000000
16,Sweden,$1039000000000
17,China,$894900000000
18,Austria,$812000000000
19,Norway,$720600000000
20,Russia,$683600000000
21,Finland,$586900000000
22,Denmark,$586700000000
23,Greece,$568700000000
24,Brazil,$535400000000
25,Portugal,$508300000000
26,Mexico,$438400000000
27,India,$425300000000
28,"Korea, South",$424200000000
29,Turkey,$407100000000
30,Poland,$395200000000
31,Indonesia,$278500000000
32,Taiwan,$191900000000
33,United Arab Emirates,$173300000000
34,Hong Kong,$171300000000
35,Hungary,$164800000000
36,Saudi Arabia,$164300000000
37,Kazakhstan,$163200000000
38,Qatar,$158000000000
39,Ukraine,$153600000000
40,Thailand,$150800000000
41,South Africa,$143000000000
42,Chile,$140000000000
43,Romania,$127200000000
44,Czech Republic,$116100000000
45,Argentina,$115700000000
46,Malaysia,$109300000000
47,Iceland,$102000000000
48,Israel,$99750000000
49,Cyprus,$95280000000
50,New Zealand,$87160000000
51,Colombia,$84000000000
52,Venezuela,$69660000000
53,Slovakia,$68440000000
54,Vietnam,$68050000000
55,Pakistan,$62330000000
56,Croatia,$61040000000
57,Philippines,$59210000000
58,Iraq,$58190000000
59,Puerto Rico,$56820000000
60,Peru,$56470000000
61,Egypt,$55860000000
62,Bulgaria,$54040000000
63,Slovenia,$52530000000
64,Malta,$51080000000
65,Sudan,$47450000000
66,Belarus,$40330000000
67,Latvia,$38540000000
68,Serbia,$35620000000
69,Morocco,$35540000000
70,Bangladesh,$33200000000
71,Kuwait,$33100000000
72,Lebanon,$31610000000
73,Papua New Guinea,$30870000000
74,Tunisia,$29560000000
75,Singapore,$28930000000
76,Lithuania,$28880000000
77,Sri Lanka,$27110000000
78,Jordan,$26060000000
79,Cuba,$25230000000
80,Angola,$22930000000
81,Estonia,$22790000000
82,Nigeria,$22010000000
83,Ecuador,$21740000000
84,Dominican Republic,$19720000000
85,Bahrain,$18720000000
86,Costa Rica,$18370000000
87,"Bahamas, The",$17560000000
88,Uruguay,$17540000000
89,Ethiopia,$17020000000
90,Kenya,$16770000000
91,Ghana,$16020000000
92,Jamaica,$15990000000
93,Guatemala,$15940000000
94,Panama,$15470000000
95,El Salvador,$15460000000
96,Tanzania,$15350000000
97,Azerbaijan,$12910000000
98,Georgia,$12300000000
99,Syria,$11640000000
100,Cote d'Ivoire,$11500000000
101,Bosnia and Herzegovina,$11370000000
102,Oman,$11300000000
103,Nicaragua,$10250000000
104,Iran,$10170000000
105,Zimbabwe,$9361000000
106,Paraguay,$8759000000
107,Uzbekistan,$8751000000
108,Bolivia,$8073000000
109,Yemen,$8002000000
110,Armenia,$7943000000
111,Albania,$7854000000
112,Mozambique,$7521000000
113,Laos,$7520000000
114,Macedonia,$7461000000
115,Zambia,$7384000000
116,Cambodia,$7377000000
117,Honduras,$7111000000
118,"Congo, Democratic Republic of the",$6955000000
119,Kyrgyzstan,$6819000000
120,Moldova,$6778000000
121,Senegal,$5747000000
122,Mauritius,$5700000000
123,Namibia,$5480000000
124,Mongolia,$5352000000
125,Uganda,$5100000000
126,Cameroon,$5006000000
127,"Korea, North",$5000000000
128,Trinidad and Tobago,$4924000000
129,Algeria,$4872000000
130,Barbados,$4490000000
131,Mauritania,$3996000000
132,"Congo, Republic of the",$3956000000
133,Libya,$3904000000
134,Tajikistan,$3821000000
135,Gabon,$3741000000
136,Mali,$3737000000
137,Madagascar,$3630000000
138,Nepal,$3549000000
139,Chad,$3222000000
140,Somalia,$3050000000
141,Burkina Faso,$2974000000
142,Niger,$2851000000
143,Botswana,$2505000000
144,Burma,$2491000000
145,Benin,$2458000000
146,Seychelles,$2099000000
147,Rwanda,$1901000000
148,Guyana,$1846000000
149,Malawi,$1729000000
150,Bhutan,$1707000000
151,Montenegro,$1700000000
152,Haiti,$1687000000
153,Cabo Verde,$1559000000
154,Sierra Leone,$1460000000
155,Bermuda,$1400000000
156,Equatorial Guinea,$1385000000
157,Afghanistan,$1280000000
158,Belize,$1240000000
159,Guinea-Bissau,$1095000000
160,Eritrea,$1049000000
161,West Bank,$1040000000
162,Suriname,$1037000000
163,Lesotho,$929500000
164,Togo,$926300000
165,Djibouti,$891300000
166,Faroe Islands,$888800000
167,Guinea,$843500000
168,Maldives,$793600000
169,Burundi,$742100000
170,Grenada,$679000000
171,Liberia,$625900000
172,"Gambia, The",$583900000
173,Turkmenistan,$578400000
174,Swaziland,$568300000
175,Central African Republic,$560600000
176,Aruba,$533400000
177,Fiji,$503100000
178,Saint Lucia,$498200000
179,Kosovo,$448200000
180,Antigua and Barbuda,$441200000
181,Sao Tome and Principe,$416400000
182,Samoa,$368300000
183,Vanuatu,$307700000
184,Dominica,$299000000
185,Solomon Islands,$255500000
186,Comoros,$251600000
187,Saint Vincent and the Grenadines,$248700000
188,Tonga,$218500000
189,Saint Kitts and Nevis,$162900000
190,Cook Islands,$141000000
191,New Caledonia,$112000000
192,Marshall Islands,$87000000
193,"Micronesia, Federated States of",$60800000
194,Greenland,$36400000
195,British Virgin Islands,$36100000
196,Nauru,$33300000
197,Kiribati,$10000000
198,Montserrat,$8900000
199,Anguilla,$8800000
200,Wallis and Futuna,$3670000
201,Niue,$418000
202,Palau,$0
203,Brunei,$0
204,Liechtenstein,$0
205,Macau,$0
