Pos,Name,Value
1,China,$3980000000000
2,Japan,$1267000000000
3,European Union,$863800000000
4,Saudi Arabia,$756100000000
5,Switzerland,$536300000000
6,Taiwan,$429400000000
7,Russia,$418900000000
8,Brazil,$381000000000
9,"Korea, South",$364800000000
10,Hong Kong,$324000000000
11,India,$309200000000
12,Singapore,$279700000000
13,Mexico,$200200000000
14,Germany,$198200000000
15,Algeria,$193600000000
16,Thailand,$164000000000
17,Italy,$145500000000
18,France,$144900000000
19,United States,$144600000000
20,Malaysia,$133400000000
21,Turkey,$132000000000
22,Iran,$110000000000
23,Poland,$105700000000
24,Libya,$105000000000
25,Indonesia,$103000000000
26,Israel,$88010000000
27,United Kingdom,$87480000000
28,Denmark,$85500000000
29,Philippines,$84510000000
30,United Arab Emirates,$74700000000
31,Iraq,$74000000000
32,Netherlands,$71950000000
33,Canada,$71940000000
34,Sweden,$65380000000
35,Australia,$65100000000
36,Peru,$63350000000
37,Czech Republic,$59150000000
38,Norway,$58280000000
39,South Africa,$50550000000
40,Lebanon,$49430000000
41,Colombia,$47740000000
42,Romania,$47670000000
43,Qatar,$47140000000
44,Spain,$46310000000
45,Hungary,$44800000000
46,Chile,$41990000000
47,Kuwait,$38500000000
48,Nigeria,$37440000000
49,Vietnam,$35700000000
50,Angola,$33590000000
51,Kazakhstan,$27550000000
52,Turkmenistan,$27040000000
53,Belgium,$26920000000
54,Argentina,$26600000000
55,Austria,$23290000000
56,Bangladesh,$21460000000
57,Morocco,$20970000000
58,Bulgaria,$20270000000
59,Venezuela,$20200000000
60,New Zealand,$18960000000
61,Ukraine,$18370000000
62,Croatia,$18150000000
63,Uzbekistan,$18000000000
64,Uruguay,$17960000000
65,Oman,$17850000000
66,Azerbaijan,$17710000000
67,Portugal,$17550000000
68,Jordan,$16510000000
69,Macau,$16150000000
70,Bolivia,$15380000000
71,Egypt,$15130000000
72,Pakistan,$14410000000
73,Serbia,$13700000000
74,Finland,$11400000000
75,Trinidad and Tobago,$10990000000
76,Cuba,$10400000000
77,Kenya,$9259000000
78,Botswana,$8885000000
79,Burma,$8727000000
80,Lithuania,$8524000000
81,Sri Lanka,$8314000000
82,Guatemala,$7546000000
83,Latvia,$7507000000
84,Paraguay,$7241000000
85,Tunisia,$7198000000
86,Costa Rica,$7067000000
87,Ecuador,$6811000000
88,Afghanistan,$6442000000
89,Bahrain,$6011000000
90,Cambodia,$5801000000
91,Greece,$5752000000
92,Iceland,$5692000000
93,Ghana,$5482000000
94,Nepal,$5439000000
95,"Congo, Republic of the",$5200000000
96,Tanzania,$4758000000
97,Cote d'Ivoire,$4752000000
98,Bosnia and Herzegovina,$4750000000
99,Yemen,$4688000000
100,Dominican Republic,$4503000000
101,Mauritius,$4018000000
102,Ethiopia,$3785000000
103,Uganda,$3711000000
104,Papua New Guinea,$3647000000
105,Cameroon,$3503000000
106,Belarus,$3483000000
107,Mozambique,$3334000000
108,Georgia,$3283000000
109,Panama,$3048000000
110,Zambia,$3000000000
111,Honduras,$2934000000
112,Macedonia,$2869000000
113,Albania,$2825000000
114,El Salvador,$2773000000
115,Equatorial Guinea,$2763000000
116,Moldova,$2700000000
117,Gabon,$2397000000
118,Slovakia,$2379000000
119,Kyrgyzstan,$2184000000
120,Jamaica,$2100000000
121,Nicaragua,$2080000000
122,Armenia,$1977000000
123,Senegal,$1950000000
124,"Congo, Democratic Republic of the",$1872000000
125,Syria,$1725000000
126,Namibia,$1651000000
127,Ireland,$1635000000
128,Chad,$1389000000
129,Haiti,$1355000000
130,Sudan,$1197000000
131,Rwanda,$1128000000
132,Lesotho,$1101000000
133,"Bahamas, The",$1025000000
134,Cyprus,$1011000000
135,Madagascar,$1005000000
136,Fiji,$981600000
137,Benin,$972600000
138,Luxembourg,$963000000
139,Slovenia,$921000000
140,Laos,$845800000
141,Swaziland,$780900000
142,Guyana,$779200000
143,Suriname,$775400000
144,Barbados,$667600000
145,Tajikistan,$651800000
146,Malta,$617400000
147,Togo,$546000000
148,Seychelles,$496600000
149,Burkina Faso,$493600000
150,Cabo Verde,$491100000
151,Malawi,$469700000
152,Zimbabwe,$448000000
153,Belize,$426300000
154,Montenegro,$400000000
155,Maldives,$368300000
156,Estonia,$366000000
157,Burundi,$321400000
158,San Marino,$308600000
159,"Gambia, The",$227900000
160,Eritrea,$220400000
161,Vanuatu,$207000000
162,Guinea,$185300000
163,Samoa,$170900000
164,Tonga,$159200000
165,Saint Vincent and the Grenadines,$120000000
166,Dominica,$90000000
167,"Micronesia, Federated States of",$75060000
168,Sao Tome and Principe,$68600000
169,Montserrat,$32080000
