Pos,Name,Value
126,Mauritius,$5441000000
127,Malta,$5295000000
128,Jamaica,$5153000000
129,Zimbabwe,$5135000000
130,Uganda,$5116000000
131,Mongolia,$5072000000
132,Albania,$5067000000
133,Gabon,$4760000000
134,Iceland,$4675000000
135,"Korea, North",$4651000000
136,Virgin Islands,$4609000000
137,"Congo, Republic of the",$4389000000
138,Tajikistan,$4348000000
139,Brunei,$4308000000
140,Papua New Guinea,$4255000000
141,Laos,$4074000000
142,Armenia,$4020000000
143,Mauritania,$3489000000
144,Chad,$3481000000
145,Haiti,$3458000000
146,Kosovo,$3398000000
147,New Caledonia,$3240000000
148,Burkina Faso,$3117000000
149,"Bahamas, The",$3050000000
150,Mali,$2995000000
151,Gibraltar,$2967000000
152,Benin,$2905000000
153,Madagascar,$2742000000
154,Liberia,$2615000000
155,San Marino,$2551000000
156,Malawi,$2498000000
157,Montenegro,$2400000000
158,Togo,$2284000000
159,Niger,$2269000000
160,Fiji,$2241000000
161,Guinea,$2155000000
162,Suriname,$2147000000
163,Swaziland,$2097000000
164,Liechtenstein,$2090000000
165,Sierra Leone,$2069000000
166,Guyana,$1981000000
167,Lesotho,$1931000000
168,Rwanda,$1898000000
169,Maldives,$1728000000
170,French Polynesia,$1720000000
171,Barbados,$1697000000
172,Aruba,$1528000000
173,Andorra,$1430000000
174,Curacao,$1285000000
175,Somalia,$1263000000
176,Monaco,$1162000000
177,Eritrea,$1160000000
178,Seychelles,$1074000000
179,Bermuda,$1020000000
180,Bhutan,$980600000
181,Belize,$922700000
182,Guam,$901000000
183,Cabo Verde,$888200000
184,Burundi,$873000000
185,Greenland,$814200000
186,Faroe Islands,$776000000
187,Cayman Islands,$705300000
188,Timor-Leste,$689000000
189,Djibouti,$612100000
190,Turks and Caicos Islands,$591300000
191,Saint Lucia,$558800000
192,Solomon Islands,$446000000
193,"Gambia, The",$353100000
194,British Virgin Islands,$320000000
195,Samoa,$318700000
196,Saint Vincent and the Grenadines,$313600000
197,Antigua and Barbuda,$313100000
198,American Samoa,$308800000
199,Grenada,$297000000
200,Vanuatu,$290000000
201,Guinea-Bissau,$236200000
202,Comoros,$235800000
203,Central African Republic,$216700000
204,Northern Mariana Islands,$214400000
205,Tonga,$204100000
206,Saint Kitts and Nevis,$189200000
207,Dominica,$186900000
208,Anguilla,$138300000
209,"Micronesia, Federated States of",$132700000
210,Sao Tome and Principe,$126200000
211,Marshall Islands,$118700000
212,Palau,$113400000
213,Saint Pierre and Miquelon,$95350000
214,Falkland Islands (Islas Malvinas),$90000000
215,Cook Islands,$83490000
216,Kiribati,$80090000
217,Wallis and Futuna,$61170000
218,Montserrat,$30000000
219,"Saint Helena, Ascension, and Tristan da Cunha",$20530000
220,Nauru,$20000000
221,Tuvalu,$16500000
222,Niue,$9038000
223,Tokelau,$969200
