Pos,Name,Value
1,Swaziland,27.73
2,Botswana,25.16
3,Lesotho,23.39
4,South Africa,18.92
5,Zimbabwe,16.74
6,Namibia,15.97
7,Zambia,12.37
8,Mozambique,10.58
9,Malawi,10.04
10,Uganda,7.25
11,Equatorial Guinea,6.16
12,Tanzania,5.34
13,Kenya,5.30
14,Cameroon,4.77
15,Central African Republic,4.25
16,Gabon,3.91
17,Guinea-Bissau,3.69
18,Cote d'Ivoire,3.46
19,"Bahamas, The",3.22
20,Nigeria,3.17
21,Rwanda,2.82
22,"Congo, Republic of the",2.75
23,South Sudan,2.71
24,Chad,2.53
25,Angola,2.41
26,Togo,2.40
27,Haiti,1.93
28,"Gambia, The",1.82
29,Guyana,1.81
30,Trinidad and Tobago,1.65
31,Jamaica,1.62
32,Djibouti,1.59
33,Guinea,1.55
34,Ghana,1.47
35,Mali,1.42
36,Sierra Leone,1.40
37,Estonia,1.30
38,Belize,1.18
39,Liberia,1.17
40,Ethiopia,1.15
41,Benin,1.14
42,Thailand,1.13
43,Burundi,1.11
44,Cabo Verde,1.09
45,Dominican Republic,1.04
46,"Congo, Democratic Republic of the",1.04
47,Suriname,1.02
48,Burkina Faso,0.94
49,Mauritius,0.92
50,Barbados,0.88
51,Ukraine,0.83
52,Sao Tome and Principe,0.78
53,Papua New Guinea,0.72
54,Uruguay,0.70
55,Burma,0.69
56,Eritrea,0.68
57,Mauritania,0.66
58,Panama,0.65
59,Cambodia,0.64
60,Moldova,0.63
61,Venezuela,0.55
62,Brazil,0.55
63,Somalia,0.55
64,Guatemala,0.54
65,El Salvador,0.53
66,Senegal,0.53
67,Belarus,0.52
68,Niger,0.49
69,Argentina,0.47
70,Vietnam,0.47
71,Indonesia,0.47
72,Malaysia,0.45
73,Spain,0.42
74,Honduras,0.42
75,Paraguay,0.41
76,Colombia,0.40
77,Peru,0.36
78,Switzerland,0.35
79,Tajikistan,0.35
80,Ecuador,0.34
81,United Kingdom,0.33
82,Madagascar,0.29
83,Bolivia,0.29
84,Chile,0.29
85,Italy,0.28
86,Georgia,0.28
87,Ireland,0.28
88,Nicaragua,0.27
89,Costa Rica,0.26
90,India,0.26
91,Laos,0.26
92,Kyrgyzstan,0.26
93,Sudan,0.25
94,Cuba,0.25
95,Mexico,0.23
96,Armenia,0.22
97,Nepal,0.20
98,Kazakhstan,0.19
99,Sweden,0.18
100,Australia,0.17
101,Oman,0.16
102,Denmark,0.16
103,Germany,0.15
104,Uzbekistan,0.15
105,Norway,0.15
106,Azerbaijan,0.14
107,Morocco,0.14
108,Iran,0.14
109,Fiji,0.13
110,Bhutan,0.13
111,Romania,0.11
112,China,0.10
113,Pakistan,0.09
114,Slovenia,0.08
115,Poland,0.07
116,Lebanon,0.06
117,Cyprus,0.06
118,Philippines,0.06
119,Yemen,0.05
120,Czech Republic,0.05
121,Serbia,0.05
122,Afghanistan,0.04
123,Tunisia,0.04
124,Mongolia,0.04
125,Algeria,0.04
126,Albania,0.04
127,Sri Lanka,0.03
128,Egypt,0.02
129,Slovakia,0.02
130,Bangladesh,0.01
131,Macedonia,0.01
132,Syria,0.01
133,Maldives,0.01
