Pos,Name,Value
1,Nigeria,174300
2,South Africa,138400
3,India,127200
4,Tanzania,46100
5,Mozambique,44900
6,Zimbabwe,38600
7,Cameroon,34200
8,Indonesia,33700
9,Kenya,33000
10,Uganda,32900
11,Malawi,32600
12,"Congo, Democratic Republic of the",24100
13,Ethiopia,23400
14,Cote d'Ivoire,21800
15,Thailand,19400
16,Zambia,18900
17,Brazil,15800
18,Ukraine,13400
19,South Sudan,12700
20,Angola,11770
21,Chad,11700
22,Vietnam,10600
23,Burma,10100
24,Central African Republic,9900
25,Lesotho,9300
26,Ghana,9200
27,Malaysia,9000
28,Mexico,6000
29,Mali,5300
30,Botswana,5100
31,Namibia,5100
32,Colombia,4700
33,Venezuela,4400
34,"Congo, Republic of the",4400
35,Togo,4300
36,Iran,4100
37,Burundi,3900
38,Burkina Faso,3800
39,Guinea,3800
40,Haiti,3800
41,Swaziland,3500
42,Niger,3400
43,Madagascar,3200
44,Dominican Republic,3100
45,Rwanda,3000
46,Sudan,2900
47,Pakistan,2800
48,Sierra Leone,2700
49,Cambodia,2600
50,Nepal,2600
51,Peru,2500
52,Senegal,2400
53,Benin,2400
54,Somalia,2400
55,Uzbekistan,2200
56,Liberia,2000
57,Guinea-Bissau,1900
58,Guatemala,1700
59,France,1500
60,Argentina,1500
61,Gabon,1500
62,Jamaica,1300
63,Ecuador,1200
64,Honduras,1200
65,Morocco,1100
66,Mauritania,1100
67,Belarus,1000
68,"Gambia, The",900
69,Papua New Guinea,900
70,Spain,800
71,Equatorial Guinea,800
72,Moldova,800
73,Tajikistan,700
74,Trinidad and Tobago,700
75,Bangladesh,700
76,Chile,700
77,Bolivia,700
78,Eritrea,700
79,Uruguay,600
80,Djibouti,600
81,Panama,600
82,United Kingdom,600
83,Philippines,500
84,Romania,500
85,"Bahamas, The",500
86,Laos,500
87,Kazakhstan,500
88,Mauritius,500
89,Canada,400
90,Paraguay,400
91,Nicaragua,400
92,Azerbaijan,400
93,Germany,400
94,El Salvador,400
95,Kyrgyzstan,400
96,Yemen,300
97,Afghanistan,300
98,Egypt,300
99,Switzerland,300
100,Suriname,200
101,Algeria,200
102,Armenia,200
103,Costa Rica,200
104,Tunisia,100
105,Australia,100
106,Macedonia,100
107,Hungary,100
108,Sweden,100
109,Slovenia,100
110,Syria,100
111,Serbia,100
112,Norway,100
113,Maldives,100
114,Oman,100
115,Mongolia,100
116,Slovakia,100
117,Lebanon,100
118,Guyana,100
119,Georgia,100
120,Fiji,100
121,Czech Republic,100
122,Ireland,100
123,Denmark,100
124,Cyprus,100
125,Cabo Verde,100
126,Cuba,100
127,Sri Lanka,100
128,Belize,100
129,Sao Tome and Principe,100
