Pos,Name,Value
1,European Union,343900000000
2,Germany,71430000000
3,Canada,62330000000
4,France,59950000000
5,Paraguay,47370000000
6,Switzerland,31800000000
7,Czech Republic,27460000000
8,Sweden,22680000000
9,China,18670000000
10,Austria,17690000000
11,Spain,17000000000
12,Russia,15700000000
13,Norway,15140000000
14,Netherlands,15020000000
15,South Africa,13930000000
16,Poland,12320000000
17,Uzbekistan,12250000000
18,United States,11280000000
19,Slovakia,10630000000
20,Denmark,10380000000
21,Bulgaria,9532000000
22,Mozambique,9462000000
23,Slovenia,8684000000
24,Iran,8668000000
25,United Arab Emirates,8147000000
26,Belgium,7603000000
27,Estonia,6301000000
28,Ukraine,6000000000
29,Serbia,5707000000
30,Bhutan,5625000000
31,Hungary,4760000000
32,Israel,4200000000
33,Belarus,3704000000
34,Latvia,3650000000
35,Croatia,3294000000
36,United Kingdom,3103000000
37,Turkmenistan,2885000000
38,Kyrgyzstan,2795000000
39,Greece,2602000000
40,Laos,2537000000
41,Romania,2466000000
42,Portugal,2448000000
43,Italy,2181000000
44,Luxembourg,1907000000
45,Finland,1878000000
46,Kazakhstan,1809000000
47,Egypt,1679000000
48,Hong Kong,1650000000
49,Bosnia and Herzegovina,1569000000
50,Albania,1424000000
51,Armenia,1383000000
52,Thailand,1375000000
53,Mexico,1288000000
54,Turkey,1236000000
55,Syria,1192000000
56,Lithuania,1127000000
57,Zimbabwe,1085000000
58,Vietnam,1073000000
59,Tajikistan,1000000000
60,Algeria,985000000
61,Georgia,930000000
62,Morocco,818000000
63,Azerbaijan,805000000
64,Ghana,691000000
65,Cote d'Ivoire,615000000
66,Zambia,586000000
67,Argentina,506000000
68,Brazil,467000000
69,Montenegro,431000000
70,Costa Rica,402000000
71,Ireland,389000000
72,Kosovo,371300000
73,Guatemala,346000000
74,Venezuela,249000000
75,Honduras,237000000
76,Colombia,236000000
77,Uruguay,194000000
78,Bahrain,190000000
79,Tunisia,172000000
80,"Congo, Democratic Republic of the",171000000
81,India,128000000
82,Namibia,89000000
83,El Salvador,78000000
84,Uganda,70000000
85,Macedonia,62360000
86,Panama,59000000
87,Jordan,59000000
88,Kenya,42000000
89,Nepal,31000000
90,Mongolia,24000000
91,Nicaragua,16230000
92,Libya,14000000
93,Ecuador,12000000
94,Malaysia,12000000
95,Rwanda,5000000
96,Peru,2000000
97,Aruba,0
98,Antigua and Barbuda,0
99,Afghanistan,0
100,Andorra,0
101,Angola,0
102,American Samoa,0
103,Australia,0
104,Barbados,0
105,Botswana,0
106,Bermuda,0
107,"Bahamas, The",0
108,Bangladesh,0
109,Belize,0
110,Bolivia,0
111,Burma,0
112,Benin,0
113,Solomon Islands,0
114,Brunei,0
115,Burundi,0
116,Cambodia,0
117,Curacao,0
118,Chad,0
119,Sri Lanka,0
120,"Congo, Republic of the",0
121,Chile,0
122,Cayman Islands,0
123,Cameroon,0
124,Comoros,0
125,Northern Mariana Islands,0
126,Central African Republic,0
127,Cuba,0
128,Cabo Verde,0
129,Cook Islands,0
130,Cyprus,0
131,Djibouti,0
132,Dominica,0
133,Dominican Republic,0
134,Equatorial Guinea,0
135,Eritrea,0
136,Ethiopia,0
137,Fiji,0
138,Falkland Islands (Islas Malvinas),0
139,"Micronesia, Federated States of",0
140,Faroe Islands,0
141,French Polynesia,0
142,"Gambia, The",0
143,Gabon,0
144,Gibraltar,0
145,Grenada,0
146,Greenland,0
147,Guam,0
148,Guinea,0
149,Guyana,0
150,Gaza Strip,0
151,Haiti,0
152,Iceland,0
153,Indonesia,0
154,Iraq,0
155,Japan,0
156,Jamaica,0
157,"Korea, North",0
158,Kiribati,0
159,"Korea, South",0
160,Kuwait,0
161,Lebanon,0
162,Liberia,0
163,Lesotho,0
164,Madagascar,0
165,Macau,0
166,Moldova,0
167,Montserrat,0
168,Malawi,0
169,Mali,0
170,Mauritius,0
171,Mauritania,0
172,Malta,0
173,Oman,0
174,Maldives,0
175,New Caledonia,0
176,Niue,0
177,Niger,0
178,Vanuatu,0
179,Nigeria,0
180,Nauru,0
181,Suriname,0
182,New Zealand,0
183,South Sudan,0
184,Pakistan,0
185,Papua New Guinea,0
186,Guinea-Bissau,0
187,Qatar,0
188,Philippines,0
189,Puerto Rico,0
190,Saudi Arabia,0
191,Saint Pierre and Miquelon,0
192,Saint Kitts and Nevis,0
193,Seychelles,0
194,Senegal,0
195,"Saint Helena, Ascension, and Tristan da Cunha",0
196,Sierra Leone,0
197,Singapore,0
198,Somalia,0
199,Saint Lucia,0
200,Sudan,0
201,Trinidad and Tobago,0
202,Turks and Caicos Islands,0
203,Tonga,0
204,Togo,0
205,Sao Tome and Principe,0
206,Timor-Leste,0
207,Taiwan,0
208,Tanzania,0
209,Burkina Faso,0
210,Saint Vincent and the Grenadines,0
211,British Virgin Islands,0
212,Virgin Islands,0
213,West Bank,0
214,Western Sahara,0
215,Samoa,0
216,Swaziland,0
217,Yemen,0
