Pos,Name,Value
1,United States,$5266000000000
2,Germany,$2048000000000
3,United Kingdom,$1884000000000
4,Switzerland,$1601000000000
5,France,$1510000000000
6,Hong Kong,$1439000000000
7,Japan,$1284000000000
8,Canada,$1211000000000
9,Belgium,$1077000000000
10,Netherlands,$1016000000000
11,Ireland,$943400000000
12,China,$792600000000
13,Spain,$770800000000
14,Italy,$763300000000
15,Sweden,$593100000000
16,Russia,$533500000000
17,Singapore,$517800000000
18,Australia,$482900000000
19,Austria,$365700000000
20,Norway,$279600000000
21,Denmark,$266400000000
22,"Korea, South",$262800000000
23,Taiwan,$259900000000
24,Finland,$202800000000
25,Brazil,$177600000000
26,Mexico,$170400000000
27,Malaysia,$146700000000
28,India,$129800000000
29,South Africa,$122900000000
30,Portugal,$99550000000
31,Kuwait,$95600000000
32,Chile,$87970000000
33,Israel,$83620000000
34,Thailand,$70880000000
35,Poland,$69720000000
36,United Arab Emirates,$65700000000
37,New Zealand,$59080000000
38,Hungary,$46910000000
39,Greece,$46300000000
40,Colombia,$44000000000
41,Qatar,$38100000000
42,Turkey,$36800000000
43,Argentina,$35980000000
44,Kazakhstan,$32120000000
45,Saudi Arabia,$31510000000
46,Venezuela,$25380000000
47,Libya,$24680000000
48,Indonesia,$23270000000
49,Czech Republic,$22380000000
50,Philippines,$16190000000
51,Angola,$16000000000
52,Slovakia,$13090000000
53,Cyprus,$12520000000
54,Bahrain,$11810000000
55,Nigeria,$10870000000
56,Azerbaijan,$10410000000
57,Slovenia,$9585000000
58,Estonia,$9012000000
59,Ukraine,$8908000000
60,Panama,$8340000000
61,Vietnam,$7700000000
62,Egypt,$6684000000
63,Ecuador,$6330000000
64,Croatia,$6131000000
65,Cuba,$4138000000
66,Iran,$4045000000
67,Peru,$3883000000
68,Trinidad and Tobago,$3829000000
69,Lithuania,$3387000000
70,Romania,$2766000000
71,Latvia,$2731000000
72,Bulgaria,$2599000000
73,Costa Rica,$2492000000
74,Algeria,$1955000000
75,Pakistan,$1805000000
76,Georgia,$1642000000
77,Malta,$1442000000
78,Mongolia,$1241000000
79,Morocco,$1219000000
80,Macau,$1166000000
81,Macedonia,$758000000
82,Kyrgyzstan,$748400000
83,El Salvador,$650200000
84,Jordan,$532900000
85,Uruguay,$411700000
86,Kenya,$350500000
87,Tunisia,$310000000
88,Liberia,$201000000
89,Bangladesh,$166900000
90,Guinea,$148000000
91,Moldova,$108200000
92,Paraguay,$105400000
93,Dominican Republic,$72800000
94,Mali,$61200000
95,Fiji,$50080000
96,Solomon Islands,$35800000
97,Vanuatu,$26300000
98,Rwanda,$12900000
99,Sierra Leone,$400000
100,Bolivia,$0
