Pos,Name,Value
1,United States,17.90
2,Marshall Islands,15.60
3,Liberia,15.50
4,Tuvalu,15.40
5,Sierra Leone,15.10
6,"Micronesia, Federated States of",12.80
7,Netherlands,12.40
8,Moldova,11.70
9,France,11.70
10,Lesotho,11.60
11,Austria,11.50
12,Switzerland,11.30
13,Germany,11.30
14,Denmark,11.20
15,Canada,10.90
16,Belgium,10.80
17,Kiribati,10.70
18,Rwanda,10.70
19,Serbia,10.50
20,New Zealand,10.30
21,Paraguay,10.30
22,Japan,10.10
23,Costa Rica,10.10
24,Bosnia and Herzegovina,9.90
25,Jordan,9.80
26,Spain,9.60
27,Sweden,9.60
28,Palau,9.50
29,Portugal,9.40
30,United Kingdom,9.40
31,Brazil,9.30
32,Greece,9.30
33,Italy,9.20
34,Georgia,9.20
35,Malawi,9.20
36,Malta,9.10
37,Australia,9.10
38,Iceland,9.10
39,Finland,9.10
40,Norway,9.00
41,Uruguay,8.90
42,South Africa,8.80
43,Slovenia,8.80
44,Djibouti,8.80
45,Togo,8.60
46,Afghanistan,8.60
47,Cuba,8.60
48,Honduras,8.60
49,Swaziland,8.50
50,Maldives,8.50
51,Saint Lucia,8.50
52,Argentina,8.50
53,Andorra,8.30
54,Namibia,8.30
55,Nicaragua,8.20
56,Burundi,8.10
57,Ireland,8.10
58,Uganda,8.00
59,Solomon Islands,8.00
60,Sao Tome and Principe,7.90
61,Hungary,7.80
62,Slovakia,7.80
63,Czech Republic,7.70
64,Panama,7.60
65,Montenegro,7.60
66,Ukraine,7.60
67,Nauru,7.50
68,Israel,7.50
69,"Korea, South",7.50
70,"Bahamas, The",7.50
71,Bulgaria,7.40
72,Cyprus,7.30
73,Lebanon,7.30
74,Niger,7.20
75,Sudan,7.20
76,Chile,7.20
77,Kyrgyzstan,7.10
78,Cote d'Ivoire,7.10
79,Macedonia,7.10
80,Tunisia,7.00
81,Tanzania,7.00
82,Luxembourg,6.90
83,Samoa,6.80
84,Croatia,6.80
85,Colombia,6.80
86,Iran,6.70
87,Niue,6.70
88,Guatemala,6.70
89,Poland,6.70
90,Lithuania,6.70
91,El Salvador,6.70
92,Vietnam,6.60
93,Guyana,6.60
94,San Marino,6.50
95,Zambia,6.50
96,Haiti,6.40
97,Grenada,6.40
98,Ecuador,6.40
99,Mozambique,6.40
100,Mauritania,6.40
101,Morocco,6.40
102,Guinea,6.30
103,Turkey,6.30
104,Barbados,6.30
105,Mongolia,6.30
106,Russia,6.30
107,Burkina Faso,6.20
108,Mexico,6.10
109,Nigeria,6.10
110,Latvia,6.00
111,Albania,6.00
112,Dominica,5.90
113,Estonia,5.90
114,Jamaica,5.90
115,Suriname,5.90
116,Guinea-Bissau,5.90
117,Saint Kitts and Nevis,5.90
118,Uzbekistan,5.90
119,Mali,5.80
120,Tajikistan,5.80
121,Belize,5.80
122,Bolivia,5.80
123,"Congo, Democratic Republic of the",5.60
124,Yemen,5.50
125,Nepal,5.50
126,China,5.40
127,Cambodia,5.40
128,Azerbaijan,5.40
129,Tonga,5.40
130,Dominican Republic,5.40
131,Trinidad and Tobago,5.40
132,Botswana,5.30
133,Ghana,5.20
134,Antigua and Barbuda,5.20
135,Algeria,5.20
136,Saint Vincent and the Grenadines,5.20
137,Papua New Guinea,5.20
138,Romania,5.10
139,Cameroon,5.10
140,Peru,5.10
141,Senegal,5.00
142,Egypt,5.00
143,Belarus,5.00
144,"Gambia, The",5.00
145,Mauritius,4.80
146,Singapore,4.70
147,Seychelles,4.70
148,Kenya,4.70
149,Equatorial Guinea,4.70
150,Philippines,4.60
151,Venezuela,4.60
152,Armenia,4.50
153,Comoros,4.50
154,Benin,4.50
155,Monaco,4.40
156,Timor-Leste,4.30
157,Kazakhstan,4.20
158,Madagascar,4.10
159,India,4.00
160,Fiji,4.00
161,Malaysia,4.00
162,Libya,3.90
163,Thailand,3.90
164,Cabo Verde,3.90
165,Bahrain,3.90
166,Ethiopia,3.80
167,Bhutan,3.80
168,Central African Republic,3.80
169,Bangladesh,3.60
170,Iraq,3.60
171,Vanuatu,3.60
172,Angola,3.50
173,Gabon,3.50
174,Chad,3.50
175,Cook Islands,3.40
176,Syria,3.40
177,Sri Lanka,3.30
178,Saudi Arabia,3.20
179,"Congo, Republic of the",3.20
180,Indonesia,3.00
181,Laos,2.90
182,United Arab Emirates,2.80
183,Pakistan,2.70
184,Eritrea,2.60
185,Oman,2.60
186,South Sudan,2.60
187,Kuwait,2.50
188,Brunei,2.30
189,Qatar,2.20
190,Turkmenistan,2.00
191,Burma,1.80
