Pos,Name,Value
1,United States,8527000
2,China,5674000
3,India,3812000
4,Japan,3579000
5,"Korea, South",2549000
6,Germany,1881000
7,Italy,1387000
8,Spain,1178000
9,France,1147000
10,Singapore,1137000
11,United Kingdom,1053000
12,Netherlands,999700
13,Taiwan,885900
14,Thailand,793900
15,Canada,722000
16,Belgium,634700
17,Australia,503100
18,Poland,489700
19,Greece,418300
20,Sweden,413500
21,Virgin Islands,402000
22,Turkey,390300
23,Indonesia,388400
24,South Africa,385100
25,Pakistan,372800
26,Brazil,343600
27,Belarus,294800
28,Israel,268000
29,Bahrain,256000
30,Portugal,233600
31,Aruba,228800
32,Finland,203800
33,Lithuania,190100
34,Philippines,182000
35,Cuba,165000
36,Chile,163200
37,Malaysia,160500
38,Ukraine,155300
39,Ecuador,154000
40,Austria,150700
41,Czech Republic,140800
42,Bulgaria,124700
43,Morocco,122900
44,Romania,122000
45,Kazakhstan,119600
46,Hungary,108200
47,Slovakia,106800
48,New Zealand,105900
49,Peru,99590
50,Egypt,80000
51,Denmark,74680
52,Trinidad and Tobago,70260
53,Switzerland,69980
54,Ireland,61130
55,Jordan,59440
56,Macedonia,51510
57,Croatia,51470
58,Cote d'Ivoire,49780
59,Uruguay,38680
60,Sri Lanka,36380
61,Cameroon,34220
62,Serbia,33330
63,Ghana,32060
64,Kenya,31040
65,Norway,28090
66,Dominican Republic,27260
67,Bangladesh,23620
68,Jamaica,22940
69,Bosnia and Herzegovina,22140
70,Russia,17610
71,El Salvador,16160
72,Senegal,15500
73,Papua New Guinea,14880
74,Nicaragua,12910
75,Zambia,12500
76,"Korea, North",12000
77,Costa Rica,10040
78,Algeria,6400
79,Tunisia,3680
80,Colombia,10
81,Suriname,1
82,Zimbabwe,0
83,Lesotho,0
84,Luxembourg,0
85,Libya,0
86,Madagascar,0
87,Macau,0
88,Moldova,0
89,Mongolia,0
90,Montserrat,0
91,Malawi,0
92,Montenegro,0
93,Mali,0
94,Mauritius,0
95,Mauritania,0
96,Malta,0
97,Oman,0
98,Maldives,0
99,Mexico,0
100,Mozambique,0
101,New Caledonia,0
102,Niue,0
103,Niger,0
104,Vanuatu,0
105,Nigeria,0
106,Nepal,0
107,Nauru,0
108,South Sudan,0
109,Paraguay,0
110,Panama,0
111,Guinea-Bissau,0
112,Qatar,0
113,Puerto Rico,0
114,Rwanda,0
115,Saudi Arabia,0
116,Saint Pierre and Miquelon,0
117,Saint Kitts and Nevis,0
118,Seychelles,0
119,"Saint Helena, Ascension, and Tristan da Cunha",0
120,Slovenia,0
121,Sierra Leone,0
122,Somalia,0
123,Saint Lucia,0
124,Sudan,0
125,Syria,0
126,Tajikistan,0
127,Turks and Caicos Islands,0
128,Tonga,0
129,Togo,0
130,Sao Tome and Principe,0
131,Timor-Leste,0
132,Turkmenistan,0
133,Tanzania,0
134,Uganda,0
135,Burkina Faso,0
136,Uzbekistan,0
137,Saint Vincent and the Grenadines,0
138,Venezuela,0
139,British Virgin Islands,0
140,Vietnam,0
141,Namibia,0
142,West Bank,0
143,Western Sahara,0
144,Samoa,0
145,Swaziland,0
146,Yemen,0
147,Antigua and Barbuda,0
148,United Arab Emirates,0
149,Afghanistan,0
150,Azerbaijan,0
151,Albania,0
152,Armenia,0
153,Angola,0
154,American Samoa,0
155,Argentina,0
156,Barbados,0
157,Botswana,0
158,Bermuda,0
159,"Bahamas, The",0
160,Belize,0
161,Bolivia,0
162,Burma,0
163,Benin,0
164,Solomon Islands,0
165,Bhutan,0
166,Brunei,0
167,Burundi,0
168,Cambodia,0
169,Chad,0
170,"Congo, Republic of the",0
171,"Congo, Democratic Republic of the",0
172,Cayman Islands,0
173,Comoros,0
174,Central African Republic,0
175,Cabo Verde,0
176,Cook Islands,0
177,Cyprus,0
178,Djibouti,0
179,Dominica,0
180,Equatorial Guinea,0
181,Estonia,0
182,Eritrea,0
183,Ethiopia,0
184,Fiji,0
185,Falkland Islands (Islas Malvinas),0
186,Faroe Islands,0
187,French Polynesia,0
188,"Gambia, The",0
189,Gabon,0
190,Georgia,0
191,Gibraltar,0
192,Grenada,0
193,Greenland,0
194,Guam,0
195,Guatemala,0
196,Guinea,0
197,Guyana,0
198,Haiti,0
199,Hong Kong,0
200,Honduras,0
201,Iceland,0
202,Iran,0
203,Iraq,0
204,Kyrgyzstan,0
205,Kiribati,0
206,Kuwait,0
207,Laos,0
208,Lebanon,0
209,Latvia,0
210,Liberia,0
