Pos,Name,Value
1,European Union,$21710000000000
2,United States,$18730000000000
3,China,$16910000000000
4,Japan,$11880000000000
5,Germany,$4209000000000
6,United Kingdom,$3812000000000
7,France,$3484000000000
8,Italy,$3319000000000
9,Canada,$3031000000000
10,Spain,$2611000000000
11,Brazil,$2564000000000
12,Australia,$2247000000000
13,India,$1654000000000
14,Netherlands,$1612000000000
15,"Korea, South",$1436000000000
16,Switzerland,$1283000000000
17,Russia,$882200000000
18,Hong Kong,$827900000000
19,Taiwan,$786600000000
20,Sweden,$742400000000
21,Norway,$731100000000
22,Turkey,$653000000000
23,Denmark,$648400000000
24,Belgium,$568200000000
25,Austria,$539700000000
26,Thailand,$515200000000
27,Mexico,$502500000000
28,Singapore,$465700000000
29,Malaysia,$460900000000
30,Ireland,$411300000000
31,Portugal,$394000000000
32,Indonesia,$388100000000
33,Venezuela,$372700000000
34,United Arab Emirates,$369500000000
35,Poland,$352000000000
36,Greece,$302000000000
37,New Zealand,$271200000000
38,Finland,$267700000000
39,South Africa,$256100000000
40,Egypt,$225400000000
41,Vietnam,$208800000000
42,Israel,$204000000000
43,Chile,$201600000000
44,Philippines,$186400000000
45,Colombia,$177900000000
46,Qatar,$164500000000
47,Argentina,$156000000000
48,Czech Republic,$131900000000
49,Morocco,$122100000000
50,Nigeria,$119600000000
51,Ukraine,$111700000000
52,Pakistan,$102000000000
53,Luxembourg,$99800000000
54,Bangladesh,$99590000000
55,Kuwait,$97530000000
56,Kazakhstan,$88980000000
57,Lebanon,$87040000000
58,Hungary,$78100000000
59,Slovakia,$69780000000
60,Romania,$69410000000
61,Croatia,$48580000000
62,Peru,$47400000000
63,Cyprus,$47080000000
64,Iran,$45210000000
65,Slovenia,$40860000000
66,Jordan,$40720000000
67,Panama,$40110000000
68,Bulgaria,$38580000000
69,Tunisia,$38000000000
70,Sri Lanka,$36220000000
71,Ecuador,$34100000000
72,Kenya,$34000000000
73,Oman,$33720000000
74,Bahrain,$28300000000
75,Belarus,$28060000000
76,Algeria,$27920000000
77,Costa Rica,$26950000000
78,Dominican Republic,$26870000000
79,Guatemala,$25680000000
80,Angola,$24160000000
81,Lithuania,$23400000000
82,Azerbaijan,$22850000000
83,Serbia,$22570000000
84,Iceland,$21860000000
85,Estonia,$21540000000
86,Ethiopia,$20270000000
87,Uruguay,$19820000000
88,Burma,$19590000000
89,Mauritius,$16270000000
90,Latvia,$15980000000
91,Bolivia,$15510000000
92,Sudan,$15410000000
93,Yemen,$14610000000
94,Zimbabwe,$14070000000
95,Malta,$13680000000
96,Nepal,$13350000000
97,Ghana,$13320000000
98,Turkmenistan,$13160000000
99,El Salvador,$13070000000
100,Uzbekistan,$12760000000
101,Paraguay,$12190000000
102,Honduras,$11600000000
103,Bosnia and Herzegovina,$11070000000
104,"Bahamas, The",$9500000000
105,Cote d'Ivoire,$9294000000
106,Trinidad and Tobago,$8894000000
107,San Marino,$8822000000
108,Tanzania,$8647000000
109,Albania,$8366000000
110,Georgia,$8007000000
111,Mongolia,$7958000000
112,Cambodia,$7370000000
113,Jamaica,$7113000000
114,Syria,$6966000000
115,Namibia,$6570000000
116,Papua New Guinea,$5922000000
117,Macedonia,$5768000000
118,Senegal,$5549000000
119,Barbados,$5374000000
120,Zambia,$5325000000
121,Nicaragua,$5215000000
122,Laos,$5157000000
123,Mozambique,$4982000000
124,Armenia,$4845000000
125,Eritrea,$4025000000
126,Brunei,$3939000000
127,Uganda,$3908000000
128,Burkina Faso,$3485000000
129,Cameroon,$3318000000
130,Montenegro,$3290000000
131,Moldova,$3243000000
132,Fiji,$2773000000
133,Kosovo,$2505000000
134,Gabon,$2503000000
135,Mali,$2484000000
136,Guinea,$2251000000
137,Haiti,$2239000000
138,Benin,$2112000000
139,Botswana,$2069000000
140,Suriname,$2000000000
141,"Congo, Democratic Republic of the",$1956000000
142,Mauritania,$1895000000
143,Madagascar,$1822000000
144,Saint Lucia,$1763000000
145,Aruba,$1659000000
146,Togo,$1642000000
147,Tajikistan,$1598000000
148,Maldives,$1559000000
149,Cabo Verde,$1550000000
150,Guyana,$1495000000
151,West Bank,$1341000000
152,Gaza Strip,$1317000000
153,Malawi,$1176000000
154,Kyrgyzstan,$1152000000
155,Rwanda,$1141000000
156,Antigua and Barbuda,$1111000000
157,Belize,$1050000000
158,Niger,$945500000
159,Chad,$895300000
160,Bhutan,$796100000
161,Burundi,$691200000
162,Grenada,$686100000
163,Swaziland,$657000000
164,Sierra Leone,$652700000
165,Liberia,$605000000
166,Djibouti,$569600000
167,Vanuatu,$537700000
168,Seychelles,$485100000
169,Saint Kitts and Nevis,$481500000
170,Anguilla,$474600000
171,Saint Vincent and the Grenadines,$435200000
172,"Gambia, The",$416300000
173,Dominica,$370400000
174,Central African Republic,$349000000
175,Samoa,$332100000
176,Guinea-Bissau,$215200000
177,Comoros,$179100000
178,Tonga,$102100000
179,Sao Tome and Principe,$85660000
180,Lesotho,$38650000
181,Solomon Islands,$27510000
182,Montserrat,$4074000
183,Iraq,"-$1,666,000"
184,Equatorial Guinea,"-$80,510,000"
185,Timor-Leste,"-$500,000,000"
186,"Congo, Republic of the","-$724,800,000"
187,Afghanistan,"-$819,600,000"
188,Macau,"-$4,956,000,000"
189,Libya,"-$34,710,000,000"
190,Saudi Arabia,"-$38,160,000,000"
