Pos,Name,Value
1,United States,687600000000
2,Russia,668000000000
3,Iran,166600000000
4,Qatar,156400000000
5,European Union,146800000000
6,Canada,145200000000
7,China,117100000000
8,Norway,108700000000
9,Saudi Arabia,103000000000
10,Netherlands,86420000000
11,Algeria,78600000000
12,Indonesia,72470000000
13,Turkmenistan,70570000000
14,Uzbekistan,62900000000
15,Australia,61700000000
16,Malaysia,61620000000
17,Egypt,56630000000
18,Bolivia,54370000000
19,United Arab Emirates,52500000000
20,Mexico,46430000000
21,Pakistan,41400000000
22,Thailand,41290000000
23,Trinidad and Tobago,40430000000
24,United Kingdom,38470000000
25,India,36000000000
26,Argentina,35500000000
27,Nigeria,33710000000
28,Peru,32400000000
29,Oman,29290000000
30,Venezuela,28400000000
31,Bangladesh,21860000000
32,Brazil,21300000000
33,Ukraine,19650000000
34,Azerbaijan,17180000000
35,Kuwait,15510000000
36,Bahrain,13630000000
37,Libya,12190000000
38,Brunei,12060000000
39,Colombia,11930000000
40,Kazakhstan,11790000000
41,Germany,11780000000
42,Burma,11770000000
43,Romania,10630000000
44,Vietnam,9300000000
45,Italy,7735000000
46,Yemen,7652000000
47,Equatorial Guinea,6880000000
48,Syria,6442000000
49,Israel,6350000000
50,Poland,6206000000
51,Denmark,4845000000
52,New Zealand,4765000000
53,Mozambique,4355000000
54,Japan,3177000000
55,Philippines,2806000000
56,Hungary,1949000000
57,Croatia,1863000000
58,Tunisia,1863000000
59,Cote d'Ivoire,1619000000
60,Austria,1369000000
61,South Africa,1187000000
62,"Congo, Republic of the",1160000000
63,Cuba,1030000000
64,Chile,947000000
65,Tanzania,928800000
66,Angola,760000000
67,Iraq,646000000
68,Turkey,537000000
69,Ecuador,517000000
70,"Korea, South",515000000
71,Serbia,484700000
72,Ireland,345000000
73,France,339000000
74,Taiwan,330200000
75,Czech Republic,252000000
76,Jordan,225000000
77,Belarus,213000000
78,Cameroon,165000000
79,Afghanistan,140000000
80,Slovakia,124000000
81,Papua New Guinea,100000000
82,Gabon,90000000
83,Bulgaria,80000000
84,Morocco,62030000
85,Spain,56000000
86,Senegal,20480000
87,Barbados,20000000
88,Switzerland,13000000
89,Albania,10000000
90,Georgia,9151000
91,"Congo, Democratic Republic of the",9000000
92,Kyrgyzstan,8666000
93,Greece,5000000
94,Luxembourg,4000000
95,Tajikistan,3928000
96,Finland,3000000
97,Slovenia,3000000
98,Aruba,1
99,Antigua and Barbuda,0
100,Armenia,0
101,American Samoa,0
102,Botswana,0
103,Bermuda,0
104,Belgium,0
105,"Bahamas, The",0
106,Belize,0
107,Bosnia and Herzegovina,0
108,Benin,0
109,Solomon Islands,0
110,Bhutan,0
111,Burundi,0
112,Cambodia,0
113,Curacao,0
114,Chad,0
115,Sri Lanka,0
116,Cayman Islands,0
117,Comoros,0
118,Costa Rica,0
119,Central African Republic,0
120,Cabo Verde,0
121,Cook Islands,0
122,Cyprus,0
123,Djibouti,0
124,Dominica,0
125,Dominican Republic,0
126,Estonia,0
127,Eritrea,0
128,El Salvador,0
129,Ethiopia,0
130,Fiji,0
131,Falkland Islands (Islas Malvinas),0
132,Faroe Islands,0
133,French Polynesia,0
134,"Gambia, The",0
135,Ghana,0
136,Gibraltar,0
137,Grenada,0
138,Greenland,0
139,Guam,0
140,Guatemala,0
141,Guinea,0
142,Guyana,0
143,Haiti,0
144,Hong Kong,0
145,Honduras,0
146,Iceland,0
147,Jamaica,0
148,Kenya,0
149,"Korea, North",0
150,Kiribati,0
151,Kosovo,0
152,Laos,0
153,Lebanon,0
154,Latvia,0
155,Lithuania,0
156,Liberia,0
157,Lesotho,0
158,Madagascar,0
159,Macau,0
160,Moldova,0
161,Mongolia,0
162,Montserrat,0
163,Malawi,0
164,Montenegro,0
165,Macedonia,0
166,Mali,0
167,Mauritius,0
168,Mauritania,0
169,Malta,0
170,Maldives,0
171,New Caledonia,0
172,Niue,0
173,Niger,0
174,Vanuatu,0
175,Nepal,0
176,Nauru,0
177,Suriname,0
178,Nicaragua,0
179,South Sudan,0
180,Paraguay,0
181,Panama,0
182,Portugal,0
183,Guinea-Bissau,0
184,Puerto Rico,0
185,Rwanda,0
186,Saint Pierre and Miquelon,0
187,Saint Kitts and Nevis,0
188,Seychelles,0
189,"Saint Helena, Ascension, and Tristan da Cunha",0
190,Sierra Leone,0
191,Singapore,0
192,Somalia,0
193,Saint Lucia,0
194,Sudan,0
195,Sweden,0
196,Turks and Caicos Islands,0
197,Tonga,0
198,Togo,0
199,Sao Tome and Principe,0
200,Timor-Leste,0
201,Uganda,0
202,Burkina Faso,0
203,Uruguay,0
204,Saint Vincent and the Grenadines,0
205,British Virgin Islands,0
206,Virgin Islands,0
207,Namibia,0
208,West Bank,0
209,Western Sahara,0
210,Samoa,0
211,Swaziland,0
212,Zambia,0
213,Zimbabwe,0
